id,title,overview,genres,keywords,original_language,release_date,vote_average,vote_count,popularity,runtime,adult,video,genre_list,keyword_list,genres_str,keywords_str,release_year,clean_overview,model_text
100021,흐린 연구소의 끝 021,"광주의 대학가을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 10, ""name"": ""SF""}]","[{""id"": 124, ""name"": ""시간여행""}, {""id"": 104, ""name"": ""미스터리""}, {""id"": 105, ""name"": ""제주""}, {""id"": 122, ""name"": ""공동체""}]",ko,2001-07-20,6.7,2820,22.104,78,False,False,"['애니메이션', 'SF']","['시간여행', '미스터리', '제주', '공동체']",애니메이션 SF,시간여행 미스터리 제주 공동체,2001,"광주의 대학가을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","광주의 대학가을 배경으로, 가족과 멀어진 의사가 도시 전체의 전력이 사라진 밤에 중요한 선택을 한다. 이 과정에서 세대 간 갈등을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 SF의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 SF 시간여행 미스터리 제주 공동체"
100022,먼 지도의 선택 022,"외딴 섬을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 5, ""name"": ""미스터리""}]","[{""id"": 122, ""name"": ""공동체""}, {""id"": 117, ""name"": ""범죄""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 121, ""name"": ""가짜뉴스""}]",ko,2001-02-03,8.4,2957,29.15,91,False,False,"['코미디', '미스터리']","['공동체', '범죄', '사랑', '가짜뉴스']",코미디 미스터리,공동체 범죄 사랑 가짜뉴스,2001,"외딴 섬을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","외딴 섬을 배경으로, 고향으로 돌아온 요리사가 하루가 반복되는 이상한 현상을 겪는다. 이 과정에서 사랑과 이별을 마주하며 자신의 삶을 다시 바라본다. 코미디와 미스터리의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 미스터리 공동체 범죄 사랑 가짜뉴스"
100023,작은 강을 기다리며 023,"서울의 오래된 골목을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 9, ""name"": ""판타지""}]","[{""id"": 104, ""name"": ""미스터리""}, {""id"": 123, ""name"": ""역사""}, {""id"": 103, ""name"": ""기억""}, {""id"": 108, ""name"": ""인공지능""}]",ko,2001-03-25,6.5,3094,38.069,104,False,False,"['범죄', '판타지']","['미스터리', '역사', '기억', '인공지능']",범죄 판타지,미스터리 역사 기억 인공지능,2001,"서울의 오래된 골목을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","서울의 오래된 골목을 배경으로, 택배 기사가 실종 사건의 단서가 된 노래를 해석하기 시작한다. 이 과정에서 선택과 책임을 마주하며 자신의 삶을 다시 바라본다. 범죄와 판타지의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 판타지 미스터리 역사 기억 인공지능"
100024,오래된 정거장의 계절 024,"한강변을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 1, ""name"": ""드라마""}]","[{""id"": 125, ""name"": ""탐정""}, {""id"": 101, ""name"": ""가족""}, {""id"": 110, ""name"": ""추적""}, {""id"": 112, ""name"": ""사랑""}]",ko,2001-05-14,8.1,3231,24.234,117,False,False,"['애니메이션', '드라마']","['탐정', '가족', '추적', '사랑']",애니메이션 드라마,탐정 가족 추적 사랑,2001,"한강변을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","한강변을 배경으로, 가족과 멀어진 의사가 서로 다른 목적을 가진 사람들과 뜻밖의 팀을 이룬다. 이 과정에서 지역 공동체을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 드라마의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 드라마 탐정 가족 추적 사랑"
100025,새로운 숲의 기록 025,"대구의 오래된 극장을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 8, ""name"": ""가족""}]","[{""id"": 106, ""name"": ""서울""}, {""id"": 119, ""name"": ""환경""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 124, ""name"": ""시간여행""}]",ko,2001-07-03,6.3,3368,26.451,130,False,False,"['코미디', '가족']","['서울', '환경', '사랑', '시간여행']",코미디 가족,서울 환경 사랑 시간여행,2001,"대구의 오래된 극장을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","대구의 오래된 극장을 배경으로, 고향으로 돌아온 요리사가 마을 사람들만 알고 있는 비밀스러운 규칙을 알게 된다. 이 과정에서 기술과 인간성을 마주하며 자신의 삶을 다시 바라본다. 코미디와 가족의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 가족 서울 환경 사랑 시간여행"
100026,달빛 아래 사진의 하루 026,"달 기지을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 15, ""name"": ""다큐멘터리""}]","[{""id"": 118, ""name"": ""미래""}, {""id"": 125, ""name"": ""탐정""}, {""id"": 114, ""name"": ""음악""}, {""id"": 112, ""name"": ""사랑""}]",ko,2001-08-22,8.0,3505,32.58,78,False,False,"['범죄', '다큐멘터리']","['미래', '탐정', '음악', '사랑']",범죄 다큐멘터리,미래 탐정 음악 사랑,2001,"달 기지을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","달 기지을 배경으로, 택배 기사가 인공지능이 작성한 의문의 일기를 추적한다. 이 과정에서 기억과 정체성을 마주하며 자신의 삶을 다시 바라본다. 범죄와 다큐멘터리의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 다큐멘터리 미래 탐정 음악 사랑"
100027,바람 속 로봇에서 만난 사람 027,"제주도의 작은 해안마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 7, ""name"": ""범죄""}]","[{""id"": 121, ""name"": ""가짜뉴스""}, {""id"": 104, ""name"": ""미스터리""}, {""id"": 109, ""name"": ""로봇""}, {""id"": 110, ""name"": ""추적""}]",ko,2001-10-11,6.0,3642,25.533,91,False,False,"['애니메이션', '범죄']","['가짜뉴스', '미스터리', '로봇', '추적']",애니메이션 범죄,가짜뉴스 미스터리 로봇 추적,2001,"제주도의 작은 해안마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","제주도의 작은 해안마을을 배경으로, 가족과 멀어진 의사가 우연히 과거의 사건과 연결된 사진을 발견한다. 이 과정에서 우정과 신뢰을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 범죄의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 범죄 가짜뉴스 미스터리 로봇 추적"
100028,비 오는 날 신호의 밤 028,"강원도의 산골마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","[{""id"": 2, ""name"": ""코미디""}, {""id"": 14, ""name"": ""역사""}]","[{""id"": 105, ""name"": ""제주""}, {""id"": 112, ""name"": ""사랑""}, {""id"": 123, ""name"": ""역사""}, {""id"": 124, ""name"": ""시간여행""}]",ko,2001-11-30,7.6,3779,29.886,104,False,False,"['코미디', '역사']","['제주', '사랑', '역사', '시간여행']",코미디 역사,제주 사랑 역사 시간여행,2001,"강원도의 산골마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화.","강원도의 산골마을을 배경으로, 고향으로 돌아온 요리사가 가족이 숨겨온 오래된 약속의 의미를 알게 된다. 이 과정에서 가족의 의미을 마주하며 자신의 삶을 다시 바라본다. 코미디와 역사의 요소를 결합해 이야기를 따뜻한 시선으로 풀어낸 가상의 한국 영화. 코미디 역사 제주 사랑 역사 시간여행"
100029,제주의 불꽃의 온도 029,"전주의 한옥마을을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 7, ""name"": ""범죄""}, {""id"": 6, ""name"": ""액션""}]","[{""id"": 104, ""name"": ""미스터리""}, {""id"": 106, ""name"": ""서울""}, {""id"": 103, ""name"": ""기억""}, {""id"": 116, ""name"": ""학교""}]",ko,2001-06-16,5.9,3916,23.572,117,False,False,"['범죄', '액션']","['미스터리', '서울', '기억', '학교']",범죄 액션,미스터리 서울 기억 학교,2001,"전주의 한옥마을을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","전주의 한옥마을을 배경으로, 택배 기사가 폐쇄 예정인 공간을 지키기 위한 계획을 세운다. 이 과정에서 상실과 회복을 마주하며 자신의 삶을 다시 바라본다. 범죄와 액션의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 범죄 액션 미스터리 서울 기억 학교"
100030,서울의 도서관 너머 030,"가상의 미래 도시을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","[{""id"": 12, ""name"": ""애니메이션""}, {""id"": 13, ""name"": ""음악""}]","[{""id"": 120, ""name"": ""언론""}, {""id"": 103, ""name"": ""기억""}, {""id"": 111, ""name"": ""성장""}, {""id"": 115, ""name"": ""요리""}]",ko,2001-08-05,7.4,4053,36.478,130,False,False,"['애니메이션', '음악']","['언론', '기억', '성장', '요리']",애니메이션 음악,언론 기억 성장 요리,2001,"가상의 미래 도시을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화.","가상의 미래 도시을 배경으로, 가족과 멀어진 의사가 수십 년 전 사라진 편지 한 통을 발견한다. 이 과정에서 도전과 성장을 마주하며 자신의 삶을 다시 바라본다. 애니메이션와 음악의 요소를 결합해 이야기를 긴장감 있게 풀어낸 가상의 한국 영화. 애니메이션 음악 언론 기억 성장 요리"
